Incident Date,Incident Time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
2022-03-01,0218,PDT6174,E145,11000,PCT,Blue,No,Warrenton,Virginia
2022-03-01,0235,N726TM,C525,3000,LRD,Green,No,Laredo,Texas
2022-03-01,0312,N31TF,CL35,7000,A80,Green,No,Peachtree City,Georgia
2022-03-01,0342,SKW4257,CRJ2,6000,M98,Green,No,Minneapolis,Minnesota
2022-03-01,0403,SWA1368,B738,5000,SAN,Green,No,San Diego,California
2022-03-01,0405,FDX1273,B763,38000,ZBW,Green,No,Nashua,New Hampshire
2022-03-01,0419,SKW3934,E75L,2000,SEA,Green,No,Seattle,Washington
2022-03-01,0423,SKW5432,E75L,24000,ZOA,Purple,No,Fremont,California
2022-03-01,0435,FDX1284,B763,10000,MCI,Green,No,Kansas City,Missouri
2022-03-01,0445,QXE2139,DH8D,2000,SEA,Green,No,Seattle,Washington
2022-03-01,0446,JZA810,DH8D,2000,SEA,Green,No,Seattle,Washington
2022-03-01,0448,ASA754,B738,2000,SEA,Green,No,Seattle,Washington
2022-03-01,0523,BAW6B,B77W,12000,ZOA,Green,No,Fremont,California
2022-03-01,0530,SKW3307,E75L,9000,L30,Green,No,Las Vegas,Nevada
2022-03-01,0610,DAL445,B764,9000,L30,Green,No,Las Vegas,Nevada
2022-03-01,0611,FFT1979,A20N,9000,L30,Green,No,Las Vegas,Nevada
2022-03-01,0612,ASA17,B739,9000,L30,Green,No,Las Vegas,Nevada
2022-03-01,0644,AJT902,B763,21500,ZID,Green,No,Indianapolis,Indiana
2022-03-01,0728,AAL2156,B738,24000,ZAB,Green,No,Albuquerque,New Mexico
2022-03-01,0745,SKW3672,E75L,10500,ZSE,Green,No,Auburn,Washington
2022-03-01,0920,SWA430,B737,5000,GEG,Green,No,Spokane ,Washington
2022-03-01,0921,GTI3701,B763,2500,P80,Blue,No,Portland,Oregon
2022-03-01,1118,NCR660,B744,4000,A11,Green,No,Anchorage,Alaska
2022-03-01,1128,FDX1453,B763,11000,MSY,Green,No,New Orleans,Louisiana
2022-03-01,1145,N107PT,C25B,11500,ZOA,Green,No,Fremont,California
2022-03-01,1230,UPS948,B763,16000,NCT,Blue,No,Mather,California
2022-03-01,1244,FDX1167,B763,16000,NCT,Blue,No,Mather,California
2022-03-02,0001,SNC7104,SH36,300,SJU,Green,No,San Juan,Puerto Rico
2022-03-02,0038,N776CD,SR22,2500,I90,Green,No,Houston,Texas
2022-03-02,0118,DAL2614,A321,4000,AUS,Green,No,Austin,Texas
2022-03-02,0130,N328WH,SR22,3200,FSM,Green,No,Fort Smith,Arkansas
2022-03-02,0138,EJA673,C56X,9000,I90,Green,No,Houston,Texas
2022-03-02,0211,N9528W,C172,4500,ZFW,Green,No,Fort Worth,Texas
2022-03-02,0218,N548CW,P28A,8500,PSC,Green,No,Pasco,Washington
2022-03-02,0220,UAL447,A320,2100,SEA,Green,No,Seattle,Washington
2022-03-02,0220,R80158,H60,5700,PUB,Green,No,Pueblo,Colorado
2022-03-02,0223,SKW3772,E75L,2100,S46,Green,No,Burien,Washington
2022-03-02,0315,LXJ587,CL35,7200,ZAB,Green,No,Albuquerque,New Mexico
2022-03-02,0319,N30LP,C310,9000,LEX,Green,No,Lexington,Kentucky
2022-03-02,0326,SWA2480,B738,26000,ZME,Blue,No,Memphis,Tennessee
2022-03-02,0335,EDV5214,CRJ9,6000,PCT,Green,No,Warrenton,Virginia
2022-03-02,0340,N57RZ,SR22,8500,ZOA,Green,No,Fremont,California
2022-03-02,0405,SWA2232,B738,5000,MCI,Green,No,Kansas City,Missouri
2022-03-02,0419,DAL2170,BCS1,30000,ZHU,Green,No,Houston,Texas
2022-03-02,0450,N817GS,GLF6,2000,PSP,Green,No,Palm Springs,California
2022-03-02,0451,SWA1432,B737,10000,NCT,Green,No,Mather,California
2022-03-02,0501,AAL2190,A321,8000,SCT,Green,No,San Diego,California
2022-03-02,0525,SKW3408,E75L,31000,ZOA,Green,No,Fremont,California
2022-03-02,0556,ACA558,B38M,41000,ZOA,Green,No,Fremont,California
2022-03-02,0655,LN30LP,C310,6000,ZID,Green,No,Indianapolis,Indiana
2022-03-02,0659,DAL353,B764,3000,SCT,Green,No,San Diego,California
2022-03-02,0702,DAL383,A359,3000,SCT,Green,No,San Diego,California
2022-03-02,0715,QXE2551,E75L,4500,GEG,Green,No,Spokane ,Washington
2022-03-02,0740,QXE2004,DH8D,7000,ZSE,Green,No,Auburn,Washington
2022-03-02,1009,UPS852,B752,Unk,P50,Unk,No,Phoenix,Arizona
2022-03-02,2358,CNS15,PC12,9000,Y90,Green,No,Fort Wayne,Indiana
2022-03-03,0004,PAT14,UH60,1300,IAD,Green,No,Washington,District of Columbia
2022-03-03,0020,PAT14,H60,1300,IAD,Green,No,Washington,District of Columbia
2022-03-03,0022,AAL1954,A321,9000,CLT,Green,No,Charlotte,North Carolina
2022-03-03,0025,AIRMED4,AS65,500,MSP,Green,No,Minneapolis,Minnesota
2022-03-03,0100,GTI3606,B737,19000,ZME,Green,No,Memphis,Tennessee
2022-03-03,0107,AMF1049,BE99,1000,A90,Blue,No,Merrimack,New Hampshire
2022-03-03,0110,PDU50,C172,4500,CMH,Green,No,Columbus,Ohio
2022-03-03,0120,PDT6034,E145,31000,ZTL,Blue,No,Hampton,Georgia
2022-03-03,0125,SYB068,CL60,5000,AUS,Green,No,Austin,Texas
2022-03-03,0133,DAL2499,A321,37000,ZME,Blue,No,Memphis,Tennessee
2022-03-03,0146,SWA1903,B737,3000,T75,Green,No,St. Charles,Missouri
2022-03-03,0201,FFS49,C1812,1000,JAX,White,No,Jacksonville,Florida
2022-03-03,0205,SWA1449,B737,22000,ZME,Green,No,Memphis,Tennessee
2022-03-03,0210,N625TA,C210,6500,ZME,Green,No,Memphis,Tennessee
2022-03-03,0213,AAL1830,A321,34000,ZKC,Green,No,Olathe,Kansas
2022-03-03,0226,QXE2144,DH8D,2000,SEA,Green,No,Seattle,Washington
2022-03-03,0230,G72091,UH60,4500,CAE,Green,No,Columbia,South Carolina
2022-03-03,0233,N737DW,C172,2200,EMT,Blue,No,El Monte,California
2022-03-03,0235,AAL512,B738,25000,ZTL,Green,No,Hampton,Georgia
2022-03-03,0250,MED10,HELO,1200,DTO,Green,No,Denton,Texas
2022-03-03,0257,DAL760,B752,19000,ZLC,Blue,No,Salt Lake City,Utah
2022-03-03,0300,UPS773,B752,6000,LFT,Green,No,Lafayette,Louisiana
2022-03-03,0310,SUMIT18,C130,6000,PUB,Green,No,Pueblo,Colorado
2022-03-03,0315,AAL1921,B38M,6000,TPA,Blue,No,Tampa,Florida
2022-03-03,0325,FDX1639,A306,17000,ZME,Green,No,Memphis,Tennessee
2022-03-03,0330,UCA4290,E145,15000,TYS,Green,No,Knoxville,Tennessee
2022-03-03,0343,JIA5613,CRJ7,6000,PCT,Green,No,Warrenton,Virginia
2022-03-03,0404,DAL2313,B712,4000,CLT,Green,No,Charlotte,North Carolina
2022-03-03,0405,SWA2006,B737,10000,I90,Green,No,Houston,Texas
2022-03-03,0405,N422T,C172,2000,NCT,Green,No,Mather,California
2022-03-03,0455,AAL1314,A320,2500,AUS,Green,No,Austin,Texas
2022-03-03,0501,SWA2160,B737,4000,I90,Green,No,Houston,Texas
2022-03-03,0501,SWA2267,B38M,12000,SCT,Blue,No,San Diego,California
2022-03-03,0515,SCA42,C172,8500,P50,Green,No,Phoenix,Arizona
2022-03-03,0542,N12980,C172,5500,SCT,Green,No,San Diego,California
2022-03-03,0554,FDY808,C208,5000,SCT,Green,No,San Diego,California
2022-03-03,0605,ASA823,A320,8000,SCT,Green,No,San Diego,California
2022-03-04,0119,SWG512,B737,33000,ZOB,Green,No,Oberlin,Ohio
2022-03-04,0201,MTU86,DA40,6000,EVV,Green,No,Evansville,Indiana
2022-03-04,0222,SKW4798,CRJ2,24000,ZME,Green,No,Memphis,Tennessee
2022-03-04,0225,SCU6,P28A,6000,FSM,Blue,No,Fort Smith,Arkansas
2022-03-04,0235,SWA1008,B738,8000,RDU,Green,No,Raleigh/Durham,North Carolina
2022-03-04,0254,PDT6017,E145,7000,EVV,Green,No,Evansville,Indiana
2022-03-04,0323,SKW5939,E75L,3500,GSP,Blue,No,Greer,South Carolina
2022-03-04,0325,N252JC,M20T,13000,ZOB,Green,No,Oberlin,Ohio
2022-03-04,0344,UAL2245,B737,40000,ZAB,Green,No,Albuquerque,New Mexico
2022-03-04,0350,N811DM,BE58,10000,ZTL,Green,No,Hampton,Georgia
2022-03-04,0400,ENY4079,E170,1200,LIT,Green,No,Little Rock,Arkansas
2022-03-04,0411,GRIT78,H60,6700,CYS,Green,No,Cheyenne,Wyoming
2022-03-04,0413,N478SP,C172,1500,AUS,Green,No,Austin,Texas
2022-03-04,0418,DAL1397,BCS1,700,BOS,Green,No,Boston,Massachusetts
2022-03-04,0425,ENY3658,E170,10000,GSP,Green,No,Greer,South Carolina
2022-03-04,0435,AAL465,A321,6000,SCT,Green,No,San Diego,California
2022-03-04,0452,UPS673,B752,14500,ZAU,Green,No,Aurora,Illinois
2022-03-04,0533,N611MR,C56X,1100,SAT,Blue,No,San Antonio,Texas
2022-03-04,0534,LBQ611,PC12,1100,SAT,Blue,No,San Antonio,Texas
2022-03-04,0535,SKQ22,PC12,16000,ZKC,Green,No,Olathe,Kansas
2022-03-04,0540,N150MT,G150,19000,NCT,Green,No,Mather,California
2022-03-04,0554,N473P,SR22,5500,ZME,Green,No,Memphis,Tennessee
2022-03-04,0556,UCA4290,E145,5000,TYS,Green,No,Knoxville,Tennessee
2022-03-04,0606,SWA1972,B38M,10000,L30,Green,No,Las Vegas,Nevada
2022-03-04,0840,ASA351,B739,7000,FAI,Green,No,Fairbanks,Alaska
2022-03-04,1051,UPS1386,B757,13000,ZME,Green,No,Memphis,Tennessee
2022-03-04,1130,AM6,HELO,6000,SLC,Green,No,Salt Lake City,Utah
2022-03-04,1149,FDX1437,B767,7000,MKE,Green,No,Milwaukee,Wisconsin
2022-03-04,2320,N1517E,C172,1700,FRG,Green,No,Farmingdale,New York
2022-03-05,0010,N41912,C172,8000,ZID,Green,No,Indianapolis,Indiana
2022-03-05,0012,SKW5040,CRJ2,Unk,PCT,Unk,No,Warrenton,Virginia
2022-03-05,0028,JIA5264,CRJ9,14000,CLT,Green,No,Charlotte,North Carolina
2022-03-05,0044,N988CB,SR22,Unk,BHM,Unk,No,Birmingham,Alabama
2022-03-05,0105,LIFE6,B206,800,IAH,Green,No,Houston,Texas
2022-03-05,0105,N719TH,C172,6000,CHA,Green,No,Chattanooga,Tennessee
2022-03-05,0118,AAL2671,A319,4000,D10,Green,No,Dallas-Fort Worth,Texas
2022-03-05,0120,MTU93,DA40,4000,BNA,Green,No,Nashville,Tennessee
2022-03-05,0134,C2301,CN35,4500,CRP,Green,No,Corpus Christi,Texas
2022-03-05,0153,AMF1049,BE99,600,MHT,Blue,No,Manchester,New Hampshire
2022-03-05,0158,N4780L,P28A,5500,ZFW,Green,No,Fort Worth,Texas
2022-03-05,0210,QXE2385,E75L,11000,P50,Green,No,Phoenix,Arizona
2022-03-05,0225,RPA4584,E75S,7000,C90,Green,No,Elgin,Illinois
2022-03-05,0235,N914AS,PAY1,4000,PHL,Blue,No,Philadelphia,Pennsylvania
2022-03-05,0238,RPA4575,E170,19000,ZOB,Green,No,Oberlin,Ohio
2022-03-05,0249,EDV5393,CRJ9,15000,ZOB,Green,No,Oberlin,Ohio
2022-03-05,0304,SKW5100,CRJ2,5100,ZHU,Green,No,Houston,Texas
2022-03-05,0406,SWA1572,B737,1500,SEA,Green,No,Seattle,Washington
2022-03-05,0406,ASA746,B739,1500,SEA,Green,No,Seattle,Washington
2022-03-05,0407,ASA992,B739,4000,S46,Green,No,Burien,Washington
2022-03-05,0448,FDX82,B767,8000,M03,Green,No,Memphis,Tennessee
2022-03-05,0453,N447DB,BE9L,9200,ABQ,Green,No,Albuquerque,New Mexico
2022-03-05,0457,SWA351,B738,3000,P80,Blue,No,Portland,Oregon
2022-03-05,0525,DAL1193,B739,1500,LAX,Green,No,Los Angeles,California
2022-03-05,0732,ASA543,B739,3500,PDX,Green,No,Portland,Oregon
2022-03-05,0845,ASA866,B39M,1000,LAX,Green,No,Los Angeles,California
2022-03-05,1014,FDY52,C208,2500,HCF,Blue,No,Honolulu,Hawaii
2022-03-05,2345,DAL512,BCS1,4000,N90,Green,No,Westbury,New York
2022-03-06,0010,UAL2175,B752,13000,ZDC,Green,No,Leesburg,Virginia
2022-03-06,0053,N64739,C172,4500,ZMA,Green,No,Melbourne,Florida
2022-03-06,0135,SWA2672,B737,7000,D10,Blue,No,Dallas-Fort Worth,Texas
2022-03-06,0138,UAL1579,B737,2000,CLE,Green And White,No,Cleveland,Ohio
2022-03-06,0155,N737EM,C172,6800,ZAB,Green,No,Albuquerque,New Mexico
2022-03-06,0200,SWA21320,B738,4000,IND,Blue,No,Indianapolis,Indiana
2022-03-06,0225,SWA1464,B737,4500,IND,Green,No,Indianapolis,Indiana
2022-03-06,0234,AAL1653,A321,30000,ZAB,Green,No,Albuquerque,New Mexico
2022-03-06,0242,N8980T,C182,4300,SGF,Green,No,Springfield,Missouri
2022-03-06,0303,UAL1199,B738,6000,IND,Green,No,Indianapolis,Indiana
2022-03-06,0303,SKW5373,CRJ2,16000,NCT,Green,No,Mather,California
2022-03-06,0306,AAL2620,A321,6000,IND,Green,No,Indianapolis,Indiana
2022-03-06,0325,N177DW,,7000,AUS,Green,No,Austin,Texas
2022-03-06,0344,N26406,AA5,7500,ELP,Green,No,El Paso,Texas
2022-03-06,0355,AAL1118,B737,17000,ZMA,Green,No,Melbourne,Florida
2022-03-06,0415,NKS1261,A319,2300,SAN,Green,No,San Diego,California
2022-03-06,0447,ENY4116,E170,3000,MSN,Green,No,Madison,Wisconsin
2022-03-06,0509,N327AE,B06,1700,CMH,Green,No,Columbus,Ohio
2022-03-06,0531,SKW3041,CRJ7,2800,FAR,Green,No,Fargo ,North Dakota
2022-03-06,0544,JBU1287,A320,4000,PBI,Green,No,West Palm Beach,Florida
2022-03-06,0745,AAL711,A321,Unk,ONT,Unk,No,Ontario,California
2022-03-06,0803,METRO5,MD530,2600,LAS,Green,No,Las Vegas,Nevada
2022-03-06,0815,SWA2451,B38M,7000,GEG,Green,No,Spokane ,Washington
2022-03-06,2007,N664PB,C182,6000,ZTL,Green,No,Hampton,Georgia
2022-03-06,2015,AWI3923,CRJ2,11000,GSO,Blue,No,Greensboro,North Carolina
2022-03-07,0000,UAL1769,A320,4000,RDU,Green,No,Raleigh/Durham,North Carolina
2022-03-07,0004,JBU1401,A321,4000,MIA,Green,No,Miami,Florida
2022-03-07,0020,N203RC,GLF4,11000,GSO,Blue,No,Greensboro,North Carolina
2022-03-07,0025,ENY3648,E145,10000,GSO,Blue,No,Greensboro,North Carolina
2022-03-07,0035,JBU1332,E190,5000,A90,Green,No,Merrimack,New Hampshire
2022-03-07,0038,N141NE,EC45,1200,A90,Green,No,Merrimack,New Hampshire
2022-03-07,0040,DAL2075,B739,5000,A80,Green,No,Peachtree City,Georgia
2022-03-07,0055,EDV4694,CRJ9,11500,CAE,Green,No,Columbia,South Carolina
2022-03-07,0110,N41450,PA28,7500,ZME,Green,No,Memphis,Tennessee
2022-03-07,0133,FDY427,C208,5000,ZFW,Green,No,Fort Worth,Texas
2022-03-07,0135,EAGL1,HELO,1300,PCT,Green,No,Warrenton,Virginia
2022-03-07,0137,SWA1375,B738,9000,CLT,Green,No,Charlotte,North Carolina
2022-03-07,0156,SKW3147,CRJ2,7000,C90,Green,No,Elgin,Illinois
2022-03-07,0158,GMA025,GLEX,10000,FRG,Green,No,Farmingdale,New York
2022-03-07,0215,FWK945,CL30,6000,GSO,Green,No,Greensboro,North Carolina
2022-03-07,0224,EJA589,C56X,9000,ZAB,Green,No,Albuquerque,New Mexico
2022-03-07,0235,JSX286,E145,23000,ZFW,Green,No,Fort Worth,Texas
2022-03-07,0300,DAL2120,B712,4000,TYS,Green,No,Knoxville,Tennessee
2022-03-07,0305,XSM36,PC12,4500,VGT,Green,No,Las Vegas,Nevada
2022-03-07,0331,ENY3729,E145,1000,DFW,Green,No,Dallas-Fort Worth,Texas
2022-03-07,0355,ASA211,B738,4500,S46,Green,No,Burien,Washington
2022-03-07,0410,FFT506,A20N,12000,D01,Green,No,Denver,Colorado
2022-03-07,0423,ASA792,B738,2400,SEA,Green,No,Seattle,Washington
2022-03-07,0425,SKW3531,E74L,2400,SEA,Green,No,Seattle,Washington
2022-03-07,0426,UAL222,A320,7000,P80,Green,No,Portland,Oregon
2022-03-07,0426,SKW3680,E75L,2400,SEA,Green,No,Seattle,Washington
2022-03-07,0428,SKW3530,E75L,2400,SEA,Green,No,Seattle,Washington
2022-03-07,0429,DAL915,B752,2400,SEA,Green,No,Seattle,Washington
2022-03-07,0431,SKW3648,E75L,2400,SEA,Green,No,Seattle,Washington
2022-03-07,0453,DAL2400,B737,32000,ZME,Green,No,Memphis,Tennessee
2022-03-07,0531,ASA1379,A320,Unk,SEA,Green,No,Seattle,Washington
2022-03-07,0534,SKW3310,E75L,18000,SEA,Green,No,Seattle,Washington
2022-03-07,0952,FDX159,MD11,Unk,HCF,Green,No,Honolulu,Hawaii
2022-03-07,1038,N616LF,HELO,1000,PDX,Blue,No,Portland,Oregon
2022-03-08,0000,DAL1018,A320,4000,D21,Green,No,Detroit,Michigan
2022-03-08,0030,NIT278,P28A,6000,ZJX,Green,No,Hillard,Florida
2022-03-08,0055,C6596,AS65,400,OPF,Blue,No,Miami,Florida
2022-03-08,0132,DPJ413,C56X,2000,TEB,Green,No,Teterboro,New Jersey
2022-03-08,0135,ENY3982,E145,8000,GGG,Green,No,Longview,Texas
2022-03-08,0135,N738PJ,C172,4500,BIL,Green,No,Billings,Montana
2022-03-08,0137,ASH6123,E75L,2000,SAT,Green,No,San Antonio,Texas
2022-03-08,0224,N60225,C162,2500,LGB,Green,No,Long Beach,California
2022-03-08,0228,RPA4549,E75S,3500,CMH,Green,No,Columbus,Ohio
2022-03-08,0310,SWA859,B738,21000,ZOA,Green,No,Fremont,California
2022-03-08,0411,ASA64,B737,1900,SEA,Green,No,Seattle,Washington
2022-03-08,0413,ASA1406,B739,1900,SEA,Green,No,Seattle,Washington
2022-03-08,0415,JBU1152,A321,1000,BOS,Green,No,Boston,Massachusetts
2022-03-08,0430,ASA754,B738,2000,SEA,Green,No,Seattle,Washington
2022-03-08,0431,ASA1480,B739,2100,SEA,Green,No,Seattle,Washington
2022-03-08,0500,SWA281,B737,19000,ZFW,Green,No,Fort Worth,Texas
2022-03-08,0545,RPA4696,E170,3000,STL,Green,No,St. Louis,Missouri
2022-03-08,0545,AAL667,A320,3000,MKE,Green,No,Milwaukee,Wisconsin
2022-03-08,0550,QXE2396,DH8D,5000,GEG,Green,No,Spokane ,Washington
2022-03-08,0625,UAL2192,B737,6300,SCT,Green,No,San Diego,California
2022-03-08,0832,EMD24,BE9L,5500,ZDV,Green,No,Longmont,Colorado
2022-03-08,2355,N172LN,C172,1000,MIA,Green,No,Miami,Florida
2022-03-09,0055,ENY3735,E145,9000,ZAU,Green,No,Aurora,Illinois
2022-03-09,0058,UAL1051,B737,16600,ZOB,Green,No,Oberlin,Ohio
2022-03-09,0103,N547MP,HDJT,2500,PWA,Green,No,Oklahoma City,Oklahoma
2022-03-09,0115,N988G,P28A,Unk,PWA,Green,No,Oklahoma City,Oklahoma
2022-03-09,0142,DAL8848,B757,20000,ZOB,Green,No,Oberlin,Ohio
2022-03-09,0146,ENY4133,E170,11000,ELP,Green,No,El Paso,Texas
2022-03-09,0215,BTQ866,PC12,3500,ZBW,Green,No,Nashua,New Hampshire
2022-03-09,0231,N63SV,A109,2000,TOL,Green,Yes,Toledo,Ohio
2022-03-09,0240,SKW5140,CRJ2,10000,C90,Green,No,Elgin,Illinois
2022-03-09,0248,N63SV,A109,2000,TOL,Green,Yes,Toledo,Ohio
2022-03-09,0414,SWA1572,B737,7000,S46,Green,No,Burien,Washington
2022-03-09,0440,SKW5432,E75L,17000,ZOA,Green,No,Fremont,California
2022-03-09,0502,DAL816,B738,4500,SCT,Green,No,San Diego,California
2022-03-09,0505,N259SS,DA62,6500,NCT,Purple,No,Mather,California
2022-03-09,0508,TROY118,AS350,1500,LRD,Green,No,Laredo,Texas
2022-03-09,0510,G72299,HELO,2500,ZHU,Green,No,Houston,Texas
2022-03-09,0719,SKW5885,E75L,20000,ZOA,Green,No,Fremont,California
2022-03-09,0910,NKS460,A319,10000,SCT,Blue,No,San Diego,California
2022-03-09,1101,FDX37,MD11,3000,NCT,Green,No,Mather,California
2022-03-10,0029,AAL1358,B738,6000,CLT,Green,No,Charlotte,North Carolina
2022-03-10,0035,DAL2744,B712,11000,HSV,Green,No,Huntsville,Alabama
2022-03-10,0043,JTZ377,E55P,5000,ZMA,Green,No,Melbourne,Florida
2022-03-10,0050,AAL404,A321,5000,CLT,Green,No,Charlotte,North Carolina
2022-03-10,0050,G20956,H60,2000,CMH,Green,No,Columbus,Ohio
2022-03-10,0052,AAL1918,A321,5000,CLT,Green,No,Charlotte,North Carolina
2022-03-10,0052,N4126U,P28A,Unk,SJU,Green,No,San Juan,Puerto Rico
2022-03-10,0054,UAL279,B739,10500,CLE,Green,No,Cleveland,Ohio
2022-03-10,0108,SWA146,B737,15000,ZTL,Green,No,Hampton,Georgia
2022-03-10,0138,G08066,H47,1000,ROC,Green,No,Rochester,New York
2022-03-10,0138,WIG7404,C208,1000,ROC,Green,No,Rochester,New York
2022-03-10,0142,N227MT,AS50,2000,DTO,Blue,No,Denton,Texas
2022-03-10,0150,N8378G,C421,5000,LFT,Green,No,Lafayette,Louisiana
2022-03-10,0155,DAL1614,B712,9000,A80,White,No,Peachtree City,Georgia
2022-03-10,0200,N428CF,B429,2000,DTO,Blue,No,Denton,Texas
2022-03-10,0212,PDU52,P28A,3500,GUS,Green,No,Peru,Indiana
2022-03-10,0222,SKYT525,C172,Unk,DAL,Unk,No,Dallas ,Texas
2022-03-10,0238,JIA5339,CRJ9,2000,A80,Green,No,Peachtree City,Georgia
2022-03-10,0301,N79840,M20P,2000,NCT,Green,No,Mather,California
2022-03-10,0310,UPS915,B763,16000,ZLA,Green,No,Palmsdale,California
2022-03-10,0315,AAL1500,A321,13000,ZFW,Green,No,Fort Worth,Texas
2022-03-10,0318,ASA141,B739,30000,ZAB,Blue And Green,No,Albuquerque,New Mexico
2022-03-10,0355,SKW4266,CRJ2,16000,ZMP,Green,No,Dodge Center,Minnesota
2022-03-10,0420,ATN3231,B762,7000,P80,Blue,No,Portland,Oregon
2022-03-10,0430,DAL2560,B739,34000,ZDV,Green,No,Longmont,Colorado
2022-03-10,0555,JUS833,MD88,5000,ZHU,Green,No,Houston,Texas
2022-03-10,0559,AJI399,FA20,5000,ZHU,Green,No,Houston,Texas
2022-03-10,0600,N64180,C172,3500,S46,Green,No,Burien,Washington
2022-03-10,0733,ASA805,B738,3200,OGG,Blue,No,Kahului,Hawaii
2022-03-10,0849,UAL1490,B739,5000,P80,Green,No,Portland,Oregon
2022-03-10,2100,N97311,C172,3500,ZTL,Green,No,Hampton,Georgia
2022-03-10,2358,AMF6916,SW4,1300,SJU,Green,No,San Juan,Puerto Rico
2022-03-11,0056,N908DS,DA40,3500,N90,Green,No,Westbury,New York
2022-03-11,0114,UAL2238,B737,36000,ZID,Green,No,Indianapolis,Indiana
2022-03-11,0120,N63366,C172,2500,LAF,Green,No,Lafayette,Indiana
2022-03-11,0135,ENY4244,E170,3300,AUS,Green,No,Austin,Texas
2022-03-11,0135,N38CT,P28A,4500,AUS,Green ,No,Austin,Texas
2022-03-11,0142,N2820Q,C172,4500,I90,Green,No,Houston,Texas
2022-03-11,0226,N44ZF,GLF4,2000,DAB,Green,No,Daytona Beach,Florida
2022-03-11,0238,N3125G,PA44,Unk,LEX,Unk,No,Lexington,Kentucky
2022-03-11,0257,OSU6,C172,3500,CMH,Green,No,Columbus,Ohio
2022-03-11,0305,N320AU,PA44,7000,BHM,Green,No,Birmingham,Alabama
2022-03-11,0324,N96621,C172,1400,MYF,Green,No,San Diego,California
2022-03-11,0330,TROY221,AS50,1500,SEA,Green,No,Seattle,Washington
2022-03-11,0335,UAL538,B738,8500,P50,Blue,No,Phoenix,Arizona
2022-03-11,0337,SKW3677,E175,12000,PSC,Green,No,Pasco,Washington
2022-03-11,0402,FFT1985,A20N,21000,ZLA,Green,No,Palmsdale,California
2022-03-11,0411,SWA188,B737,24000,ZLA,Green,No,Palmsdale,California
2022-03-11,0415,SKW3409,E75L,15000,SCT,Green,No,San Diego,California
2022-03-11,0420,JBU277,A321,4500,NCT,Green,No,Mather,California
2022-03-11,0455,SWR39,B77W,700,NCT,Green,No,Mather,California
2022-03-11,0505,QXE2082,E75L,3500,GEG,Green,No,Spokane ,Washington
2022-03-11,0550,DAL2065,B738,16500,D01,Blue,No,Denver,Colorado
2022-03-11,0555,QXE2396,DH8D,6000,GEG,Green,No,Spokane ,Washington
2022-03-11,0610,DAL2899,A319,8000,ZMP,Blue,No,Dodge Center,Minnesota
2022-03-11,0735,PXT838,C25B,700,ZOA,Green,No,Fremont,California
2022-03-11,0735,SKW3672,E75L,15000,ZSE,Green,No,Auburn,Washington
2022-03-11,0828,LN284MR,BE9L,12000,ZFW,Green,No,Fort Worth,Texas
2022-03-11,2355,BKJK1,HELO,1000,DCA,Green,No,Washington,District of Columbia
2022-03-12,0016,ZIPP42,HELO,1500,TEB,Green,No,Teterboro,New Jersey
2022-03-12,0200,BVN7282,C208,3000,SAT,Green,No,San Antonio,Texas
2022-03-12,0243,ASI541,P28A,5500,ELP,Green,No,El Paso,Texas
2022-03-12,0303,AER48,B190,1000,KTN,Green,No,Ketchikan,Alaska
2022-03-12,0305,N800DD,M20P,4000,SBA,Green,No,Santa Barbara,California
2022-03-12,0320,FDX1369,A306,3000,SCT,Blue,No,San Diego,California
2022-03-12,0322,N4350G,P28A,3000,PHL,Green,No,Philadelphia,Pennsylvania
2022-03-12,0355,N14LA,B212,1800,POC,Green,No,La Verne,California
2022-03-12,0410,UAL1853,B739,7000,NCT,Blue,No,Mather,California
2022-03-12,0426,DAL467,B739,4500,P80,Blue,No,Portland,Oregon
2022-03-12,0445,DAL2230,A321,10000,S56,Green,No,Salt Lake City,Utah
2022-03-12,0447,ASA510,A320,12500,SCT,Blue,No,San Diego,California
2022-03-12,0540,DAL816,B738,18000,ZLA,Green,No,Palmsdale,California
2022-03-12,0540,EJA679,C680,7000,L30,Green,No,Las Vegas,Nevada
2022-03-12,0545,N20544,C172,3500,PSC,Green,No,Pasco,Washington
2022-03-12,0549,N6366,C172,3500,ZAU,Green,No,Aurora,Illinois
2022-03-12,0600,DAL705,B739,35000,ZOA,Green,No,Fremont,California
2022-03-12,1218,UPS108,B763,14000,A11,Green,No,Anchorage,Alaska
2022-03-13,0126,JIA5089,CRJ9,2000,JAX,Green,No,Jacksonville,Florida
2022-03-13,0149,UAL2254,B738,14000,D01,Blue,No,Denver,Colorado
2022-03-13,0153,M7114J,P28A,2500,FCM,Green,No,Minneapolis,Minnesota
2022-03-13,0305,N64962,C172,8500,ABQ,Green,No,Albuquerque,New Mexico
2022-03-13,0325,N96836,C172,3500,FAT,Green,No,Fresno,California
2022-03-13,0325,SCX8712,B738,3500,SCT,Green,No,San Diego,California
2022-03-13,0338,TAUNT52,TEX2,2500,OKC,Blue,No,Oklahoma City,Oklahoma
2022-03-13,0339,N540CW,P28A,4500,PSC,Green,No,Pasco,Washington
2022-03-13,0340,ENY3941,E170,4000,D10,Green,No,Dallas-Fort Worth,Texas
2022-03-13,0340,ASH6061,E75L,6000,I90,Green,No,Houston,Texas
